accession,file_accession,file_type,file_format,file_size,output_category,output_type,target,investigated_as,nucleic_acid_term,assay,treatment_id,treatment,treatment_amount,treatment_amount_unit,treatment_duration,treatment_duration_unit,treatment_temperature,treatment_temperature_unit,treatment_notes,biosample_id,biosample_type,biosample_name,dataset_biosample_summary,dataset_description,replicate_libraries,replicate_antibody,antibody_target,antibody_characterization,antibody_caption,organism,dataset_type,assembly,status,controls,controlled_by,lab,run_type,read_length,paired_end,paired_with,platform,href,biological_replicates,biological_replicate_number,technical_replicate_number,replicate_list,technical_replicates,project,dataset,dbxrefs,superseded_by,file_status,submitted_by,library,derived_from,file_format_type,file_format_specifications,genome_annotation,external_accession,date_released,biosample_ontology,md5sum
ENCSR205BWT,ENCFF738JBV,bam,bam,4.1 Gb,alignment,transcriptome alignments,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF738JBV/@@download/ENCFF738JBV.bam,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Tim Dreszer,NA,/files/ENCFF706NVC/; /files/ENCFF455PPZ/; /files/ENCFF742NER/,NA,NA,V24,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,e19de4cc436805e9dc0ab6803413624f
ENCSR205BWT,ENCFF946SPV,bam,bam,5.43 Gb,alignment,alignments,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF946SPV/@@download/ENCFF946SPV.bam,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Tim Dreszer,NA,/files/ENCFF706NVC/; /files/ENCFF455PPZ/; /files/ENCFF742NER/,NA,NA,V24,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,1f6acb0e39165a7c2cb854ecebdd1f55
ENCSR205BWT,ENCFF507LQF,tsv,tsv,9.4 Mb,quantification,gene quantifications,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF507LQF/@@download/ENCFF507LQF.tsv,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF947AKB/; /files/ENCFF940AZB/,NA,/documents/0c78ea4b-9392-421b-a6f3-6c858b6002aa/; /documents/a4a6caad-61ab-4d35-820a-409cadce1121/,V24,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,e4f6fde19bf3cd8cc79adaf77848eaf9
ENCSR205BWT,ENCFF575RUN,tsv,tsv,24.8 Mb,quantification,transcript quantifications,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF575RUN/@@download/ENCFF575RUN.tsv,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF826ONU/; /files/ENCFF412WIB/,NA,/documents/0c78ea4b-9392-421b-a6f3-6c858b6002aa/; /documents/a4a6caad-61ab-4d35-820a-409cadce1121/,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,fd060f82fe03f0e3d5e26f6f55bff950
ENCSR205BWT,ENCFF684AOH,tsv,tsv,25.3 Mb,quantification,transcript quantifications,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF684AOH/@@download/ENCFF684AOH.tsv,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF947AKB/; /files/ENCFF940AZB/,NA,/documents/0c78ea4b-9392-421b-a6f3-6c858b6002aa/; /documents/a4a6caad-61ab-4d35-820a-409cadce1121/,V24,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,38b06d571062acfdd632247ed48b9fe7
ENCSR205BWT,ENCFF573RIT,bigWig,bigWig,79.7 Mb,signal,plus strand signal of all reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF573RIT/@@download/ENCFF573RIT.bigWig,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF359ZHK/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,ab8fc515d8ff90f07a8ba66b2a5e46fc
ENCSR205BWT,ENCFF359ZHK,bam,bam,4.61 Gb,alignment,alignments,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF359ZHK/@@download/ENCFF359ZHK.bam,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF706NVC/; /files/ENCFF455PPZ/; /files/ENCFF839KAI/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,caf9731697512a9bfef9ac5a5741ea38
ENCSR205BWT,ENCFF292HBW,bigWig,bigWig,193.5 Mb,signal,plus strand signal of unique reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF292HBW/@@download/ENCFF292HBW.bigWig,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF051BNP/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,29b86baf20a0d283fa80da3f54635ff1
ENCSR205BWT,ENCFF013BXX,bigWig,bigWig,107.2 Mb,signal,signal of unique reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF013BXX/@@download/ENCFF013BXX.bigWig,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF946SPV/,NA,NA,V24,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,f738694b07157ab41223ec525d635edc
ENCSR205BWT,ENCFF435HEB,fastq,fastq,5.27 Gb,raw data,reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,NA,released,ENCSR608CVU,ENCFF694LNT,"Michael Snyder, Stanford",paired-ended,101,2,ENCFF541IDK,Illumina HiSeq 2000,/files/ENCFF435HEB/@@download/ENCFF435HEB.fastq.gz,2,2,1,9d3df7af-9cb4-4da0-ba49-91d1cadf1539,2_1,ENCODE,/experiments/ENCSR205BWT/,SRA:SRR5111383,NA,released,Rohith Srivas,/libraries/ENCLB127VBO/,NA,NA,NA,NA,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,d5f97630ce2c7ba4e392600c58017467
ENCSR205BWT,ENCFF412WIB,bam,bam,4.15 Gb,alignment,transcriptome alignments,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF412WIB/@@download/ENCFF412WIB.bam,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF706NVC/; /files/ENCFF455PPZ/; /files/ENCFF839KAI/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,aecebad60d5b150011c90b5c3cbdcc2d
ENCSR205BWT,ENCFF630TNM,bigWig,bigWig,323.8 Mb,signal,signal of all reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF630TNM/@@download/ENCFF630TNM.bigWig,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF816PVN/,NA,NA,V24,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,f3209307ff35c074d42d4f0801ecb0af
ENCSR205BWT,ENCFF565FHI,bigWig,bigWig,292.6 Mb,signal,signal of unique reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF565FHI/@@download/ENCFF565FHI.bigWig,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF816PVN/,NA,NA,V24,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,c7c87786cfa57f875819a47d90ce013c
ENCSR205BWT,ENCFF290DJU,bigWig,bigWig,70.8 Mb,signal,plus strand signal of unique reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF290DJU/@@download/ENCFF290DJU.bigWig,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF359ZHK/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,88569a5aa3029e5feafe0417661047f3
ENCSR205BWT,ENCFF978CCQ,bigWig,bigWig,212.2 Mb,signal,plus strand signal of all reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF978CCQ/@@download/ENCFF978CCQ.bigWig,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF051BNP/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,3f9eefde1b37eb01c99074b1b38b07ab
ENCSR205BWT,ENCFF397FWY,tsv,tsv,25.3 Mb,quantification,transcript quantifications,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF397FWY/@@download/ENCFF397FWY.tsv,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF738JBV/; /files/ENCFF940AZB/,NA,/documents/0c78ea4b-9392-421b-a6f3-6c858b6002aa/; /documents/a4a6caad-61ab-4d35-820a-409cadce1121/,V24,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,e259df182f96f42eb09bb13ccdaf1001
ENCSR205BWT,ENCFF920QCI,bam,bam,11.81 Gb,alignment,transcriptome alignments,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF920QCI/@@download/ENCFF920QCI.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF435HEB/; /files/ENCFF541IDK/; /files/ENCFF839KAI/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,6b774f41a2de71db219642007c11e43a
ENCSR205BWT,ENCFF481UUI,tsv,tsv,9.4 Mb,quantification,gene quantifications,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF481UUI/@@download/ENCFF481UUI.tsv,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF738JBV/; /files/ENCFF940AZB/,NA,/documents/0c78ea4b-9392-421b-a6f3-6c858b6002aa/; /documents/a4a6caad-61ab-4d35-820a-409cadce1121/,V24,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,dfe7ea3ae075ae9a343d85ff3e88b505
ENCSR205BWT,ENCFF453EAO,tsv,tsv,9.1 Mb,quantification,gene quantifications,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF453EAO/@@download/ENCFF453EAO.tsv,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF826ONU/; /files/ENCFF920QCI/,NA,/documents/0c78ea4b-9392-421b-a6f3-6c858b6002aa/; /documents/a4a6caad-61ab-4d35-820a-409cadce1121/,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,035a5d9c52378951185b418d98928865
ENCSR205BWT,ENCFF051BNP,bam,bam,11.16 Gb,alignment,alignments,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF051BNP/@@download/ENCFF051BNP.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Aditi Narayanan,NA,/files/ENCFF435HEB/; /files/ENCFF541IDK/; /files/ENCFF839KAI/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,7dd9491e786105a53ee9a5ff7704b9ac
ENCSR205BWT,ENCFF462HWG,tsv,tsv,9 Mb,quantification,gene quantifications,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF462HWG/@@download/ENCFF462HWG.tsv,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF826ONU/; /files/ENCFF412WIB/,NA,/documents/0c78ea4b-9392-421b-a6f3-6c858b6002aa/; /documents/a4a6caad-61ab-4d35-820a-409cadce1121/,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,f1c745591efd09e1ac9310abd10d7d4f
ENCSR205BWT,ENCFF947AKB,bam,bam,11.75 Gb,alignment,transcriptome alignments,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF947AKB/@@download/ENCFF947AKB.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Tim Dreszer,NA,/files/ENCFF435HEB/; /files/ENCFF541IDK/; /files/ENCFF742NER/,NA,NA,V24,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,5c57154bed99e53eea3995d5faaf1bbd
ENCSR205BWT,ENCFF455PPZ,fastq,fastq,1.94 Gb,raw data,reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,NA,released,ENCSR608CVU,ENCFF712XAB,"Michael Snyder, Stanford",paired-ended,101,1,ENCFF706NVC,Illumina HiSeq 2000,/files/ENCFF455PPZ/@@download/ENCFF455PPZ.fastq.gz,1,1,1,13f41fa0-86c5-4748-a74a-9b09a08e6218,1_1,ENCODE,/experiments/ENCSR205BWT/,SRA:SRR5111382,NA,released,Rohith Srivas,/libraries/ENCLB789IED/,NA,NA,NA,NA,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,e7ae7c0cbd5226990d34af1307b63112
ENCSR205BWT,ENCFF006PMW,bigWig,bigWig,79.2 Mb,signal,minus strand signal of all reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF006PMW/@@download/ENCFF006PMW.bigWig,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF359ZHK/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,76fd62cf9bb223cec12ddc18d6b88367
ENCSR205BWT,ENCFF015JRK,bigWig,bigWig,212.4 Mb,signal,minus strand signal of all reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF015JRK/@@download/ENCFF015JRK.bigWig,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF051BNP/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,abdc97d46b83df0dafcc329ca75ea9b1
ENCSR205BWT,ENCFF516PRU,bigWig,bigWig,70.3 Mb,signal,minus strand signal of unique reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS279FHQ/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB789IED,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF516PRU/@@download/ENCFF516PRU.bigWig,1,NA,NA,NA,1_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF359ZHK/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,4b9ac216c6aadd0c618fd064ae7c9e3b
ENCSR205BWT,ENCFF541IDK,fastq,fastq,5.44 Gb,raw data,reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,NA,released,ENCSR608CVU,ENCFF270BDQ,"Michael Snyder, Stanford",paired-ended,101,1,ENCFF435HEB,Illumina HiSeq 2000,/files/ENCFF541IDK/@@download/ENCFF541IDK.fastq.gz,2,2,1,9d3df7af-9cb4-4da0-ba49-91d1cadf1539,2_1,ENCODE,/experiments/ENCSR205BWT/,SRA:SRR5111383,NA,released,Rohith Srivas,/libraries/ENCLB127VBO/,NA,NA,NA,NA,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,61f32c53b244a6f36bbf53860698cd37
ENCSR205BWT,ENCFF080WES,tsv,tsv,24.8 Mb,quantification,transcript quantifications,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF080WES/@@download/ENCFF080WES.tsv,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF826ONU/; /files/ENCFF920QCI/,NA,/documents/0c78ea4b-9392-421b-a6f3-6c858b6002aa/; /documents/a4a6caad-61ab-4d35-820a-409cadce1121/,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,5788f22785066065a14f25c7605d4e40
ENCSR205BWT,ENCFF816PVN,bam,bam,12.37 Gb,alignment,alignments,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,GRCh38,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF816PVN/@@download/ENCFF816PVN.bam,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,released,Tim Dreszer,NA,/files/ENCFF435HEB/; /files/ENCFF541IDK/; /files/ENCFF742NER/,NA,NA,V24,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,d3c293be29a481a7c8e7d9ce0931298c
ENCSR205BWT,ENCFF954VRW,bigWig,bigWig,193.7 Mb,signal,minus strand signal of unique reads,BRCA1,transcription factor,RNA,siRNA RNA-seq,NA,NA,NA,NA,NA,NA,NA,NA,NA,/biosamples/ENCBS475SOK/,cell line,K562,K562 genetically modified using RNAi,RNA-seq on K562 cells treated with siRNA targeting BRCA1.,ENCLB127VBO,NA,NA,NA,NA,Homo sapiens,experiments,hg19,released,ENCSR608CVU,NA,ENCODE Processing Pipeline,NA,NA,NA,NA,NA,/files/ENCFF954VRW/@@download/ENCFF954VRW.bigWig,2,NA,NA,NA,2_1,ENCODE,/experiments/ENCSR205BWT/,NA,NA,revoked,Aditi Narayanan,NA,/files/ENCFF051BNP/,NA,NA,V19,NA,2016-10-17,/biosample-types/cell_line_EFO_0002067/,1eb45b23a59d5892294ec456b070d12c
